drug_name,drug_id,disease_name,disease_id
clopenthixol,CHEBI:59115,psychotic disorder,MONDO:0005485
tenofovir,CHEBI:63625,chronic hepatitis B virus infection,MONDO:0005366
dofetilide,CHEBI:4681,atrial fibrillation,MONDO:0004981
vincristine,CHEBI:28445,classic Hodgkin lymphoma,MONDO:0009348
glycine,CHEBI:15428,allergic rhinitis,MONDO:0011786
flavoxate,CHEBI:5088,Nocturia,HP:0000017
loratadine,CHEBI:6538,Sneeze,HP:0025095
enoxacin,CHEBI:157175,bacterial urinary tract infection,MONDO:0005247
cefuroxime,CHEBI:3515,Staphylococcal meningitis,UMLS:C0154640
ergocalciferol,CHEBI:28934,osteomalacia,MONDO:0001068
cefotetan,PUBCHEM.COMPOUND:53024,escherichia coli infection,MONDO:0020920
EPA,CHEBI:28364,Breastfeeding (mother),UMLS:C1623040
acebutolol,CHEBI:2379,Premature ventricular contraction,HP:0006682
eprosartan,CHEBI:4814,hypertensive disorder,MONDO:0005044
oxymetazoline,CHEBI:7862,Nasal congestion,HP:0001742
imipramine,CHEBI:47499,nocturnal enuresis,MONDO:0000022
carbamazepine,CHEBI:3387,Bilateral tonic-clonic seizure,HP:0002069
levofloxacin,CHEBI:63598,Bacterial otitis externa,UMLS:C1699099
lactulose,CHEBI:6359,Hyperammonemia,HP:0001987
nicotinic acid,CHEBI:15940,Familial hypercholesterolemia - heterozygous,UMLS:C0342882
cromoglicic acid,CHEBI:59773,vernal conjunctivitis,MONDO:0002313
scopolamine,CHEBI:91541,Gastric spasm (disorder),UMLS:C0581358
mometasone,CHEBI:6970,Psoriasis of scalp,UMLS:C0406326
thiouracil,CHEBI:348530,thyroid crisis,MONDO:0006996
bosentan,CHEBI:51450,pulmonary arterial hypertension,MONDO:0015924
paclitaxel,CHEBI:45863,breast carcinoma,MONDO:0004989
magnesium hydroxide,PUBCHEM.COMPOUND:73981,Incomplete passage of stool,UMLS:C0426639
sulfacetamide,CHEBI:63845,amebiasis,MONDO:0005644
dibucaine,CHEBI:247956,Skin Irritation,NCIT:C50743
ofloxacin,CHEBI:194135,shigellosis,MONDO:0019345
mometasone,CHEBI:6970,Chronic small plaque psoriasis,UMLS:C0406317
demeclocycline,UNII:5R5W9ICI6O,Infective otitis media,UMLS:C0729586
carbidopa,CHEBI:39585,postencephalitic Parkinson disease,MONDO:0001945
methylprednisolone,CHEBI:6888,Psoriasis of scalp,UMLS:C0406326
bacitracin A,CHEBI:28669,Bacterial keratitis,UMLS:C0854211
mycophenolate mofetil,CHEBI:8764,graft versus host disease,MONDO:0013730
mannitol,CHEBI:16899,ocular hypertension,MONDO:0006875
oxybutynin,CHEBI:144551,overactive bladder,MONDO:0006624
hydroxocobalamin,PUBCHEM.COMPOUND:184933,vitamin deficiency disorder,MONDO:0024298
promazine,CHEBI:8459,disruptive behavior disorder,MONDO:0800106
ofloxacin,CHEBI:194135,Mycoplasma pneumoniae pneumonia,MONDO:0005867
methylprednisolone,CHEBI:6888,inflammatory bowel disease,MONDO:0005265
mepyramine,CHEBI:6762,Pruritus,HP:0000989
buclizine,CHEBI:3205,motion sickness,MONDO:0008015
icosapent,CHEBI:84883,hyperlipidemia,MONDO:0021187
ritonavir,CHEBI:45409,chronic hepatitis C virus infection,MONDO:0005354
posaconazole,CHEBI:64355,oral candidiasis,MONDO:0005886
cinoxacin,CHEBI:3716,bacterial urinary tract infection,MONDO:0005247
mometasone,CHEBI:6970,Lichen Simplex Chronicus,UMLS:C0149922
imatinib,CHEBI:45783,"blast phase chronic myelogenous leukemia, BCR-ABL1 positive",MONDO:0006115
pravastatin,CHEBI:63618,arteriosclerosis disorder,MONDO:0002277
triamcinolone,CHEBI:9667,adrenocortical insufficiency,MONDO:0000004
paroxetine,CHEBI:7936,Hot flashes,HP:0031217
piperacillin,CHEBI:8232,Postoperative infection,UMLS:C0392618
cortisol,CHEBI:5783,discoid lupus erythematosus,MONDO:0019558
prednisone,CHEBI:8382,Transplanted organ rejection,UMLS:C0345468
amphotericin B,CHEBI:2682,pharyngitis,MONDO:0002258
caffeine,CHEBI:27732,Apnea in newborn,UMLS:C0232058
ciclopirox,CHEBI:453011,dermatophytosis of groin and perianal area,MONDO:0001405
amphotericin B,CHEBI:2682,esophageal candidiasis,MONDO:0001648
ampicillin,CHEBI:28971,Bacterial sepsis,UMLS:C0684256
crotamiton,CHEBI:31439,scabies,MONDO:0004525
miconazole,CHEBI:6923,tinea corporis,MONDO:0001461
milrinone,CHEBI:50693,Decompensated cardiac failure,UMLS:C0581377
betamethasone,CHEBI:3077,dermatitis herpetiformis,MONDO:0015614
fluticasone,CHEBI:5134,exanthem,MONDO:0006547
cyclizine,CHEBI:3994,vasomotor rhinitis,MONDO:0006004
diazepam,CHEBI:49575,alcohol withdrawal,MONDO:0005433
ticarcillin,CHEBI:9587,bacterial pneumonia,MONDO:0004652
codeine,CHEBI:16714,Flu-Like Symptoms,NCIT:C78302
ofloxacin,CHEBI:194135,Female genital tract infection,UMLS:C1263758
lidocaine,CHEBI:6456,Pthirus pubis infestation,MONDO:0001794
imatinib,CHEBI:45783,dermatofibrosarcoma protuberans,MONDO:0011934
tazobactam,CHEBI:9421,Sepsis caused by Serratia,UMLS:C2887097
benzalkonium,CHEBI:135611,Allergic otitis externa,UMLS:C1320547
mechlorethamine,CHEBI:28925,lung cancer,MONDO:0008903
PGE1,CHEBI:15544,tricuspid atresia,MONDO:0011514
betamethasone,CHEBI:3077,allergic rhinitis,MONDO:0011786
rofecoxib,CHEBI:8887,osteoarthritis,MONDO:0005178
methylprednisolone,CHEBI:6888,dermatitis herpetiformis,MONDO:0015614
hydromorphone,CHEBI:5790,"Postoperative Pain, Acute",UMLS:C2215257
sertaconazole,CHEBI:82866,tinea pedis,MONDO:0005984
chlorothiazide,CHEBI:3640,Hypertensive Urgency,UMLS:C0745138
carbamazepine,CHEBI:3387,focal epilepsy,MONDO:0005384
methylprednisolone,CHEBI:6888,autoimmune hemolytic anemia,MONDO:0020108
astemizole,CHEBI:2896,chronic idiopathic urticaria,MONDO:0044212
cefixime,CHEBI:93248,Urinary tract infection caused by Escherichia coli,UMLS:C0577708
cefuroxime,CHEBI:3515,Gonorrhea of pharynx,UMLS:C0149966
guanfacine,CHEBI:5558,hypertensive disorder,MONDO:0005044
cefuroxime,CHEBI:3515,staphylococcal pneumonia,MONDO:0005970
lansoprazole,CHEBI:6375,duodenal ulcer,MONDO:0005412
celecoxib,CHEBI:41423,juvenile idiopathic arthritis,MONDO:0011429
tetracycline,CHEBI:27902,granuloma inguinale,MONDO:0005777
minocycline,CHEBI:50694,tularemia,MONDO:0018077
lidocaine,CHEBI:6456,premature ejaculation,MONDO:0001780
phenazone,CHEBI:31225,Infective otitis media,UMLS:C0729586
piperacillin,CHEBI:8232,Acute gonococcal urethritis,UMLS:C0275652
piperacillin,CHEBI:8232,Abdominal Abscess,UMLS:C0243001
inamrinone,CHEBI:2686,Decompensated cardiac failure,UMLS:C0581377
promethazine,CHEBI:8461,Nausea and vomiting,HP:0002017
neomycin,CHEBI:7507,bacterial urinary tract infection,MONDO:0005247
oxazepam,CHEBI:7823,alcohol withdrawal delirium,MONDO:0006642
tazarotene,CHEBI:32184,acne,MONDO:0011438
norfloxacin,CHEBI:100246,Infective otitis media,UMLS:C0729586
aciclovir,CHEBI:2453,Recurrent oral herpes,HP:0410028
naratriptan,CHEBI:7478,migraine disorder,MONDO:0005277
methapyrilene,CHEBI:6820,Sneeze,HP:0025095
amphotericin B,CHEBI:2682,blastomycosis,MONDO:0005672
amitriptyline,CHEBI:2666,mixed anxiety and depressive disorder,MONDO:0041086
procyclidine,CHEBI:8448,parkinsonian disorder,MONDO:0021095
cefotetan,PUBCHEM.COMPOUND:53024,Osteomyelitis caused by Staphylococcus aureus,UMLS:C1997728
naproxen,CHEBI:7476,Sinus headache,UMLS:C0037195
ampicillin,CHEBI:28971,acute gonococcal cervicitis,MONDO:0001080
hydroflumethiazide,CHEBI:5784,hypertensive disorder,MONDO:0005044
famciclovir,CHEBI:4974,Recurrent oral herpes,HP:0410028
methylprednisolone,CHEBI:6888,psoriasis,MONDO:0005083
minocycline,CHEBI:50694,listeriosis,MONDO:0005828
neostigmine,CHEBI:7514,Urinary retention,HP:0000016
methylprednisolone,CHEBI:6888,gout,MONDO:0005393
everolimus,CHEBI:68478,renal cell carcinoma,MONDO:0005086
norfloxacin,CHEBI:100246,otitis externa,MONDO:0004795
pravastatin,CHEBI:63618,Familial hypercholesterolemia - heterozygous,UMLS:C0342882
amphotericin B,CHEBI:2682,actinomycosis,MONDO:0005631
amphotericin B,CHEBI:2682,histoplasmosis,MONDO:0018312
oxymetazoline,CHEBI:7862,Red eye,HP:0025337
prednisolone,CHEBI:8378,autoimmune disease,MONDO:0007179
azelastine,CHEBI:2950,atopic conjunctivitis,MONDO:0005642
famotidine,CHEBI:4975,gastroesophageal reflux disease,MONDO:0007186
ethionamide,CHEBI:4885,Acute tuberculosis,UMLS:C0275959
ciprofloxacin,CHEBI:100241,Group A Streptococcal Infections,UMLS:C0554628
cefamandole,CHEBI:3480,staphylococcal pneumonia,MONDO:0005970
nevirapine,CHEBI:63613,HIV infectious disease,MONDO:0005109
imipenem,CHEBI:471744,Abdominal Infection,UMLS:C1112209
mepyramine,CHEBI:6762,atopic conjunctivitis,MONDO:0005642
butenafine,CHEBI:3238,pityriasis versicolor,MONDO:0005915
vigabatrin,CHEBI:63638,West syndrome,MONDO:0018097
ofloxacin,CHEBI:194135,malignant otitis externa caused by Pseudomonas aeruginosa,MONDO:0041095
paliperidone,CHEBI:83804,psychotic disorder,MONDO:0005485
desoximetasone,CHEBI:691037,exanthem,MONDO:0006547
ranitidine,CHEBI:8776,duodenal ulcer,MONDO:0005412
chlordiazepoxide,CHEBI:3611,irritable bowel syndrome,MONDO:0005052
salicylic acid,CHEBI:16914,acne,MONDO:0011438
ritonavir,CHEBI:45409,COVID-19,MONDO:0100096
cabozantinib,CHEBI:72317,renal cell carcinoma,MONDO:0005086
clonazepam,CHEBI:3756,Atonic seizure,HP:0010819
etodolac,CHEBI:4909,Pain,HP:0012531
imipenem,CHEBI:471744,bacterial pneumonia,MONDO:0004652
amphetamine,CHEBI:132233,"attention deficit hyperactivity disorder, inattentive type",MONDO:0005302
cefaclor,CHEBI:3478,streptococcal pneumonia,MONDO:0005972
tranexamic acid,CHEBI:48669,endometriosis,MONDO:0005133
aripiprazole,CHEBI:31236,schizophrenia,MONDO:0005090
methylprednisolone,CHEBI:6888,exanthem,MONDO:0006547
ranolazine,CHEBI:87681,Angina pectoris,HP:0001681
sulfacetamide,CHEBI:63845,acne,MONDO:0011438
amlexanox,CHEBI:31205,canker sore,MONDO:0005318
ceftaroline fosamil,CHEBI:70718,Group A Streptococcal Infections,UMLS:C0554628
carbinoxamine,CHEBI:3398,Pruritus,HP:0000989
norfloxacin,CHEBI:100246,urethritis,MONDO:0005297
norfloxacin,CHEBI:100246,osteomyelitis,MONDO:0005246
cortisol,CHEBI:5783,tinea pedis,MONDO:0005984
lenvatinib,CHEBI:85994,endometrial carcinoma,MONDO:0002447
linezolid,CHEBI:63607,Group A Streptococcal Infections,UMLS:C0554628
norfloxacin,CHEBI:100246,cystitis,MONDO:0006032
tretinoin,CHEBI:15367,Melasma,HP:0025272
clavulanic acid,CHEBI:48947,Haemophilus influenzae otitis media,UMLS:C0276027
minoxidil,CHEBI:6942,alopecia,MONDO:0004907
naltrexone,CHEBI:7465,alcohol dependence,MONDO:0007079
tigecycline,UNII:70JE2N95KR,Abdominal Infection,UMLS:C1112209
cyproheptadine,CHEBI:4046,allergic rhinitis,MONDO:0011786
pyrimethamine,CHEBI:8673,malaria,MONDO:0005136
phenylephrine,CHEBI:8093,Sneeze,HP:0025095
calcium citrate,PUBCHEM.COMPOUND:13136,postmenopausal osteoporosis,MONDO:0008159
methylprednisolone,CHEBI:6888,seasonal allergic rhinitis,MONDO:0005324
sulfacetamide,CHEBI:63845,Infective blepharitis,UMLS:C0729587
piperacillin,CHEBI:8232,Sepsis due to Pseudomonas,UMLS:C2887096
imatinib,CHEBI:45783,idiopathic hypereosinophilic syndrome,MONDO:0011895
phenprocoumon,CHEBI:50438,thrombotic disease,MONDO:0000831
emedastine,CHEBI:4779,urticaria,MONDO:0005492
clarithromycin,CHEBI:3732,Helicobacter pylori infection,HP:0005202
undecylenic acid,CHEBI:35045,tinea corporis,MONDO:0001461
diclofenac,CHEBI:47381,Pain,HP:0012531
glibenclamide,CHEBI:5441,neonatal diabetes mellitus,MONDO:0016391
aspirin,CHEBI:15365,myocardial infarction,MONDO:0005068
ofloxacin,CHEBI:194135,acute gonococcal cervicitis,MONDO:0001080
azithromycin,CHEBI:2955,chancroid,MONDO:0001797
triflupromazine,CHEBI:9711,psychotic disorder,MONDO:0005485
cefuroxime,CHEBI:3515,bacterial pneumonia,MONDO:0004652
lumacaftor,CHEBI:90951,Pulmonary Cystic Fibrosis,UMLS:C0392164
rivaroxaban,CHEBI:68579,Embolism,UMLS:C0013922
sulbactam,CHEBI:9321,escherichia coli infection,MONDO:0020920
methylprednisolone,CHEBI:6888,Pruritus of genital organs,UMLS:C0033777
ospemifene,CHEBI:73275,atrophic vulva,DOID:14275
cephalexin,CHEBI:3534,staphylococcus aureus infection,MONDO:0005545
mepacrine,CHEBI:8711,giardiasis,MONDO:0001103
phenobarbital,CHEBI:8069,epilepsy with generalized tonic-clonic seizures,MONDO:0005754
diclofenamide,CHEBI:101085,angle-closure glaucoma,MONDO:0001744
exemestane,CHEBI:4953,Hormone receptor positive malignant neoplasm of breast,UMLS:C1562029
durlobactam,CHEBI:229539,"Pneumonia, Ventilator-Associated",UMLS:C1701940
benzalkonium,CHEBI:135611,uveitis,MONDO:0020283
cephradine,CHEBI:3547,staphylococcus aureus infection,MONDO:0005545
lomefloxacin,CHEBI:116278,Urinary tract infection caused by Escherichia coli,UMLS:C0577708
telavancin,CHEBI:71229,staphylococcus aureus pneumonia,MONDO:0041879
zanamivir,CHEBI:50663,influenza,MONDO:0005812
gemcitabine,CHEBI:175901,pancreatic adenocarcinoma,MONDO:0006047
esomeprazole,CHEBI:50275,Zollinger-Ellison syndrome,MONDO:0019610
raltegravir,CHEBI:82960,HIV infectious disease,MONDO:0005109
pramocaine,CHEBI:8357,Allergic otitis externa,UMLS:C1320547
clobetasol propionate,CHEBI:31414,dermatitis,MONDO:0002406
paclitaxel,CHEBI:45863,peritoneum cancer,MONDO:0002087
ofloxacin,CHEBI:194135,otitis externa,MONDO:0004795
sulindac,CHEBI:9352,gout,MONDO:0005393
prednisolone,CHEBI:8378,juvenile idiopathic arthritis,MONDO:0011429
digoxin,CHEBI:4551,congestive heart failure,MONDO:0005009
ciprofloxacin,CHEBI:100241,Escherichia coli septicemia,UMLS:C0276088
imiquimod,CHEBI:36704,superficial multifocal basal cell carcinoma,MONDO:0002954
cefuroxime,CHEBI:3515,Klebsiella cystitis,UMLS:C0520775
ephedrine,CHEBI:15407,vasomotor rhinitis,MONDO:0006004
prednisolone,CHEBI:8378,Meibomianitis,UMLS:C0549398
leuprolide,CHEBI:6427,endometriosis,MONDO:0005133
mechlorethamine,CHEBI:28925,primary cutaneous T-cell non-Hodgkin lymphoma,MONDO:0000607
zinc acetate,PUBCHEM.COMPOUND:11192,Diaper Rash,UMLS:C0011974
aripiprazole,CHEBI:31236,manic bipolar affective disorder,MONDO:0024612
rifampicin,CHEBI:28077,Acute tuberculosis,UMLS:C0275959
pilocarpine,CHEBI:8207,open-angle glaucoma,MONDO:0005338
isotretinoin,CHEBI:6067,hypertensive disorder,MONDO:0005044
ciprofloxacin,CHEBI:100241,Pneumonia caused by Pseudomonas,UMLS:C0155860
budesonide,CHEBI:3207,Severe chronic obstructive pulmonary disease,UMLS:C0730607
methixene,CHEBI:51024,parkinsonian disorder,MONDO:0021095
phentermine,CHEBI:8080,obesity disorder,MONDO:0011122
triamcinolone,CHEBI:9667,angioedema,MONDO:0010481
cortisol,CHEBI:5783,exfoliative dermatitis,MONDO:0043233
pentostatin,CHEBI:27834,hairy cell leukemia,MONDO:0018935
salmeterol,CHEBI:64064,allergic asthma,MONDO:0004784
idelalisib,CHEBI:82701,follicular lymphoma,MONDO:0018906
cefmetazole,CHEBI:3489,Haemophilus influenzae pneumonia,UMLS:C0276026
ceftriaxone,CHEBI:29007,arthropathy,MONDO:0006816
gefitinib,CHEBI:49668,Epidermal growth factor receptor positive non-small cell lung cancer,UMLS:C1960925
γ-hydroxybutyrate,CHEBI:30830,Narcolepsy-Cataplexy Syndrome,UMLS:C0751362
ceftizoxime,CHEBI:553473,Group A Streptococcal Infections,UMLS:C0554628
bethanechol,CHEBI:3084,Urinary retention,HP:0000016
minocycline,CHEBI:50694,sinusitis,MONDO:0005961
cefalotin,CHEBI:124991,osteomyelitis,MONDO:0005246
paracetamol,CHEBI:46195,Back pain,HP:0003418
ranitidine,CHEBI:8776,gastric ulcer,MONDO:0001126
cefotaxime,CHEBI:94427,Streptococcal bacteremia,UMLS:C0152964
neomycin,CHEBI:7507,Corneal Abrasions,UMLS:C0010032
ramipril,CHEBI:8774,Left ventricular cardiac dysfunction,UMLS:C1997351
paroxetine,CHEBI:7936,post-traumatic stress disorder,MONDO:0005146
nitrofurantoin,CHEBI:71415,Urinary tract infection caused by Escherichia coli,UMLS:C0577708
desonide,CHEBI:204734,granuloma annulare,MONDO:0006554
clotrimazole,CHEBI:3764,tinea corporis,MONDO:0001461
losartan,CHEBI:6541,hypertensive disorder,MONDO:0005044
tolnaftate,CHEBI:9620,tinea pedis,MONDO:0005984
methyltestosterone,CHEBI:27436,eunuchism,MONDO:0005758
ofloxacin,CHEBI:194135,Bacterial infection caused by Klebsiella pneumoniae,UMLS:C0343402
perphenazine,CHEBI:8028,schizophrenia,MONDO:0005090
fluoxetine,CHEBI:5118,bulimia nervosa,MONDO:0005452
tetracycline,CHEBI:27902,acute gonococcal endometritis,MONDO:0004264
azlocillin,CHEBI:2956,Haemophilus influenzae pneumonia,UMLS:C0276026
clavulanic acid,CHEBI:48947,staphylococcal pneumonia,MONDO:0005970
bacitracin A,CHEBI:28669,Corneal Abrasions,UMLS:C0010032
aztreonam,CHEBI:94511,Haemophilus influenzae pneumonia,UMLS:C0276026
ofloxacin,CHEBI:194135,bacterial conjunctivitis,MONDO:0006668
ceftizoxime,CHEBI:553473,Pneumonia caused by Escherichia coli,UMLS:C0276089
thiabendazole,CHEBI:45979,Infection by Uncinaria,UMLS:C0041648
cariprazine,UNII:F6RJL8B278,manic bipolar affective disorder,MONDO:0024612
moxifloxacin,CHEBI:63611,staphylococcus aureus infection,MONDO:0005545
diazoxide,CHEBI:4495,islet cell adenomatosis,MONDO:0007834
chloroquine,CHEBI:3638,Plasmodium vivax malaria,MONDO:0005921
tinidazole,CHEBI:63627,giardiasis,MONDO:0001103
ergometrine,CHEBI:4822,Post-partum hemorrhage,HP:0011891
clobetasol propionate,CHEBI:31414,Chronic small plaque psoriasis,UMLS:C0406317
cefonicid,CHEBI:3491,streptococcal pneumonia,MONDO:0005972
imipenem,CHEBI:471744,streptococcal pneumonia,MONDO:0005972
cefonicid,CHEBI:3491,Bacterial infection caused by Klebsiella pneumoniae,UMLS:C0343402
sotorasib,CHEBI:178199,non-small cell lung carcinoma,MONDO:0005233
trimethobenzamide,CHEBI:27796,Vomiting,HP:0002013
regorafenib,CHEBI:68647,hepatocellular carcinoma,MONDO:0007256
cefotaxime,CHEBI:94427,Recurrent lower respiratory tract infections,HP:0002783
amphotericin B,CHEBI:2682,acute gonococcal cervicitis,MONDO:0001080
distigmine,CHEBI:80756,acute cystitis,MONDO:0001650
methylprednisolone,CHEBI:6888,systemic lupus erythematosus,MONDO:0007915
vidarabine,CHEBI:45327,herpes simplex virus keratitis,MONDO:0015288
almitrine,CHEBI:53778,chronic obstructive pulmonary disease,MONDO:0005002
amoxicillin,CHEBI:2676,bacterial pneumonia,MONDO:0004652
clonazepam,CHEBI:3756,absence epilepsy,MONDO:0850093
cimetidine,CHEBI:3699,Zollinger-Ellison syndrome,MONDO:0019610
thiabendazole,CHEBI:45979,trichuriasis,MONDO:0005996
pralidoxime,CHEBI:8354,Poisoning of animals with phosphate salts,UMLS:C0274968
tetracycline,CHEBI:27902,brucellosis,MONDO:0005683
estradiol valerate,CHEBI:16469,acne,MONDO:0011438
fludrocortisone,CHEBI:5102,adrenogenital syndrome,MONDO:0015898
cephradine,CHEBI:3547,Bacterial infection caused by Klebsiella pneumoniae,UMLS:C0343402
acetyldigitoxin,CHEBI:53773,atrial fibrillation,MONDO:0004981
diflunisal,CHEBI:39669,rheumatoid arthritis,MONDO:0008383
nicotinic acid,CHEBI:15940,Hypercholesterolemia,HP:0003124
daptomycin,CHEBI:600103,Methicillin-resistant Staphylococcus aureus infection,HP:0032326
carmustine,CHEBI:3423,brain glioblastoma,MONDO:0002501
ruxolitinib,CHEBI:66919,Splenomegaly,HP:0001744
cefuroxime,CHEBI:3515,acute gonococcal cervicitis,MONDO:0001080
nizatidine,CHEBI:7601,dyspepsia,MONDO:0002268
ofloxacin,CHEBI:194135,Bacterial urinary infection,UMLS:C0729524
azelaic acid,CHEBI:48131,rosacea,MONDO:0006604
enalapril,CHEBI:4784,Asymptomatic left ventricular systolic dysfunction,UMLS:C3698411
brivaracetam,CHEBI:133013,focal epilepsy,MONDO:0005384
cefoxitin,CHEBI:209807,Bacterial infection caused by Klebsiella pneumoniae,UMLS:C0343402
azathioprine,CHEBI:2948,ulcerative colitis,MONDO:0005101
betamethasone,CHEBI:3077,autoimmune hemolytic anemia,MONDO:0020108
cefpodoxime,CHEBI:3504,Bacterial otitis media,UMLS:C1698510
cabozantinib,CHEBI:72317,hepatocellular carcinoma,MONDO:0007256
triamcinolone,CHEBI:9667,erythema multiforme,MONDO:0006545
haloperidol,CHEBI:5613,Tourette syndrome,MONDO:0007661
nafcillin,CHEBI:7447,osteomyelitis,MONDO:0005246
betamethasone,CHEBI:3077,discoid lupus erythematosus,MONDO:0019558
indomethacin,CHEBI:49662,ankylosing spondylitis,MONDO:0005306
ampicillin,CHEBI:28971,staphylococcal pneumonia,MONDO:0005970
miltefosine,CHEBI:75283,visceral leishmaniasis,MONDO:0005445
fluoxymesterone,CHEBI:5120,Delayed puberty,HP:0000823
perazine,CHEBI:59118,Chemotherapy-induced nausea and vomiting,UMLS:C0401160
adenosine 5'-monophosphate,CHEBI:16027,Paroxysmal supraventricular tachycardia,HP:0004763
natamycin,CHEBI:7488,fungal keratitis,MONDO:0033821
ampicillin,CHEBI:28971,Salmonella sepsis,UMLS:C0152486
cortisol,CHEBI:5783,tenosynovitis,MONDO:0004855
cortisol,CHEBI:5783,Cyclitis,UMLS:C0010543
propranolol,CHEBI:8499,atrial fibrillation,MONDO:0004981
nalbuphine,CHEBI:7454,Pain,HP:0012531
ceritinib,CHEBI:78432,non-small cell lung carcinoma,MONDO:0005233
paracetamol,CHEBI:46195,Fever,HP:0001945
flumethasone pivalate,CHEBI:31620,"dermatitis, atopic",MONDO:0011292
betahistine,CHEBI:35677,Meniere disease,MONDO:0007972
cefonicid,CHEBI:3491,Haemophilus influenzae pneumonia,UMLS:C0276026
prednisolone,CHEBI:8378,humoral hypercalcemia of malignancy,MONDO:0043455
cephradine,CHEBI:3547,Haemophilus influenzae otitis media,UMLS:C0276027
metronidazole,CHEBI:6909,amebic dysentery,MONDO:0024275
sulfathiazole,CHEBI:9337,vulvovaginitis,MONDO:0007019
cefalotin,CHEBI:124991,bacterial urinary tract infection,MONDO:0005247
levofloxacin,CHEBI:63598,bacterial conjunctivitis,MONDO:0006668
cefotaxime,CHEBI:94427,streptococcal pneumonia,MONDO:0005972
oxytetracycline,CHEBI:133011,acute gonococcal endometritis,MONDO:0004264
hydrocodone,CHEBI:5779,allergic rhinitis,MONDO:0011786
cloxacillin,CHEBI:49566,Staphylococcal meningitis,UMLS:C0154640
ciprofibrate,CHEBI:50867,hypertriglyceridemia,MONDO:0005347
ampicillin,CHEBI:28971,Acute bacterial epiglottitis,UMLS:C0275555
carboplatin,PUBCHEM.COMPOUND:10339178,breast cancer,MONDO:0007254
cefamandole,CHEBI:3480,escherichia coli infection,MONDO:0020920
daunorubicin,CHEBI:41977,acute lymphoblastic leukemia,MONDO:0004967
pramocaine,CHEBI:8357,Traumatic Wound,UMLS:C0043250
